year,title,authors,author_data
2020,Learning Semantic Correspondences from Noisy Data-text Pairs by Local-to-Global Alignments,"['https://www.semanticscholar.org/author/Jinpeng-Wang/1823719', 'https://www.semanticscholar.org/author/Chin-yew-Lin/50554693', 'https://www.semanticscholar.org/author/Feng-Nie/7645598', 'https://www.semanticscholar.org/author/Rong-Pan/153751474']","[{'Publications': '39', 'h-index': '11', 'Citations': '358', 'Highly Influential Citations': '27'}, {'Publications': '11', 'h-index': '2', 'Citations': '8', 'Highly Influential Citations': '2'}, {'Publications': '39', 'h-index': '10', 'Citations': '215', 'Highly Influential Citations': '2'}, {'Publications': '43', 'h-index': '8', 'Citations': '1,111', 'Highly Influential Citations': '117'}]"
2020,VideoEpitoma: Efficient Recognition of Long-range Actions,"['https://www.semanticscholar.org/author/Noureldien-Hussein/13142264', 'https://www.semanticscholar.org/author/Babak-Ehteshami-Bejnordi/2954103', 'https://www.semanticscholar.org/author/Mihir-Jain/143798882']","[{'Publications': '7', 'h-index': '4', 'Citations': '63', 'Highly Influential Citations': '7'}, {'Publications': '27', 'h-index': '12', 'Citations': '3,458', 'Highly Influential Citations': '110'}, {'Publications': '27', 'h-index': '11', 'Citations': '1,452', 'Highly Influential Citations': '158'}]"
2020,StacNAS: Towards Stable and Consistent  Optimization for Differentiable  Neural Architecture Search,"['https://www.semanticscholar.org/author/Tong-Zhang/47593026', 'https://www.semanticscholar.org/author/Zitong-Wang/48707712', 'https://www.semanticscholar.org/author/Guilin-Li/47949267', 'https://www.semanticscholar.org/author/Zhenguo-Li/7718952', 'https://www.semanticscholar.org/author/Xing-Zhang/120069548']","[{'Publications': '253', 'h-index': '33', 'Citations': '6,288', 'Highly Influential Citations': '520'}, {'Publications': '20', 'h-index': '2', 'Citations': '14', 'Highly Influential Citations': '0'}, {'Publications': '60', 'h-index': '6', 'Citations': '113', 'Highly Influential Citations': '8'}, {'Publications': '59', 'h-index': '23', 'Citations': '2,042', 'Highly Influential Citations': '299'}, {'Publications': '11', 'h-index': '2', 'Citations': '12', 'Highly Influential Citations': '1'}]"
2020,Construction of Macro Actions for Deep Reinforcement Learning,"['https://www.semanticscholar.org/author/Kuan-Yu-Chang/67280734', 'https://www.semanticscholar.org/author/Yi-Hsiang-Chang/46623821', 'https://www.semanticscholar.org/author/Chun-Yi-Lee/49010592', 'https://www.semanticscholar.org/author/H.-S.-Kuo/145358955']","[{'Publications': '2', 'h-index': '1', 'Citations': '1', 'Highly Influential Citations': '1'}, {'Publications': '11', 'h-index': '4', 'Citations': '52', 'Highly Influential Citations': '2'}, {'Publications': '73', 'h-index': '19', 'Citations': '958', 'Highly Influential Citations': '59'}, {'Publications': '4', 'h-index': '1', 'Citations': '3', 'Highly Influential Citations': '1'}]"
2020,Towards Understanding Generalization in Gradient-Based Meta-Learning,"['https://www.semanticscholar.org/author/Chris-Pal/98109738', 'https://www.semanticscholar.org/author/Simon-Guiroy/73780897', 'https://www.semanticscholar.org/author/Vikas-Verma/47324530']","[{'Publications': '58', 'h-index': '12', 'Citations': '862', 'Highly Influential Citations': '72'}, {'Publications': '2', 'h-index': '1', 'Citations': '6', 'Highly Influential Citations': '2'}, {'Publications': '47', 'h-index': '6', 'Citations': '104', 'Highly Influential Citations': '6'}]"
2020,Structural Multi-agent Learning,"['https://www.semanticscholar.org/author/Jie-Zhou/144535460', 'https://www.semanticscholar.org/author/Jiwen-Lu/100475213', 'https://www.semanticscholar.org/author/Liangliang-Ren/71155605', 'https://www.semanticscholar.org/author/Kaiqian-Han/1576215738']","[{'Publications': '134', 'h-index': '13', 'Citations': '493', 'Highly Influential Citations': '42'}, {'Publications': '17', 'h-index': '1', 'Citations': '5', 'Highly Influential Citations': '0'}, {'Publications': '5', 'h-index': '2', 'Citations': '11', 'Highly Influential Citations': '1'}, {'Publications': '1', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}]"
2020,AdamT: A Stochastic Optimization with Trend Correction Scheme,"['https://www.semanticscholar.org/author/Xuebin-Zheng/47410668', 'https://www.semanticscholar.org/author/Bingxin-Zhou/65772187', 'https://www.semanticscholar.org/author/Junbin-Gao/32278515']","[{'Publications': '10', 'h-index': '3', 'Citations': '100', 'Highly Influential Citations': '7'}, {'Publications': '3', 'h-index': '1', 'Citations': '3', 'Highly Influential Citations': '0'}, {'Publications': '23', 'h-index': '3', 'Citations': '23', 'Highly Influential Citations': '1'}]"
2020,Elastic-InfoGAN: Unsupervised Disentangled Representation Learning in Imbalanced Data,"['https://www.semanticscholar.org/author/Utkarsh-Ojha/47284770', 'https://www.semanticscholar.org/author/Krishna-Vijay-Kumar-Singh/153866110', 'https://www.semanticscholar.org/author/Yong-Jae-Lee/144756076', 'https://www.semanticscholar.org/author/Cho-Jui-Hsieh/1793529']","[{'Publications': '6', 'h-index': '3', 'Citations': '68', 'Highly Influential Citations': '13'}, {'Publications': '23', 'h-index': '4', 'Citations': '80', 'Highly Influential Citations': '2'}, {'Publications': '84', 'h-index': '26', 'Citations': '3,268', 'Highly Influential Citations': '380'}, {'Publications': '168', 'h-index': '42', 'Citations': '13,775', 'Highly Influential Citations': '1,753'}]"
2020,Rethinking Data Augmentation: Self-Supervision and Self-Distillation,"['https://www.semanticscholar.org/author/Hankook-Lee/51122345', 'https://www.semanticscholar.org/author/Sung-Ju-Hwang/35788904', 'https://www.semanticscholar.org/author/Jinwoo-Shin/143720148']","[{'Publications': '5', 'h-index': '3', 'Citations': '32', 'Highly Influential Citations': '5'}, {'Publications': '75', 'h-index': '17', 'Citations': '1,185', 'Highly Influential Citations': '124'}, {'Publications': '192', 'h-index': '19', 'Citations': '1,934', 'Highly Influential Citations': '231'}]"
2020,Dynamical Clustering of Time Series Data Using Multi-Decoder RNN Autoencoder,"['https://www.semanticscholar.org/author/Kazuho-Watanabe/153661882', 'https://www.semanticscholar.org/author/Daisuke-Kaji/49973988', 'https://www.semanticscholar.org/author/Masahiro-Kobayashi/152915600']","[{'Publications': '15', 'h-index': '3', 'Citations': '58', 'Highly Influential Citations': '6'}, {'Publications': '17', 'h-index': '3', 'Citations': '24', 'Highly Influential Citations': '0'}, {'Publications': '19', 'h-index': '3', 'Citations': '32', 'Highly Influential Citations': '4'}]"
2020,Regularizing Predictions via Class-wise Self-knowledge Distillation,"['https://www.semanticscholar.org/author/Jinwoo-Shin/143720148', 'https://www.semanticscholar.org/author/Jongjin-Park/108163653', 'https://www.semanticscholar.org/author/Sukmin-Yun/66863443', 'https://www.semanticscholar.org/author/Kimin-Lee/3436470']","[{'Publications': '192', 'h-index': '19', 'Citations': '1,934', 'Highly Influential Citations': '231'}, {'Publications': '23', 'h-index': '9', 'Citations': '1,021', 'Highly Influential Citations': '10'}, {'Publications': '5', 'h-index': '3', 'Citations': '24', 'Highly Influential Citations': '3'}, {'Publications': '28', 'h-index': '8', 'Citations': '540', 'Highly Influential Citations': '116'}]"
2020,Imbalanced Classification via Adversarial Minority Over-sampling,"['https://www.semanticscholar.org/author/Jinwoo-Shin/143720148', 'https://www.semanticscholar.org/author/Jongheon-Jeong/83125078', 'https://www.semanticscholar.org/author/Jaehyung-Kim/4095337']","[{'Publications': '192', 'h-index': '19', 'Citations': '1,934', 'Highly Influential Citations': '231'}, {'Publications': '8', 'h-index': '2', 'Citations': '7', 'Highly Influential Citations': '0'}, {'Publications': '45', 'h-index': '5', 'Citations': '85', 'Highly Influential Citations': '4'}]"
2020,Neuron ranking - an informed way to compress convolutional neural networks,"['https://www.semanticscholar.org/author/Kamil-Adamczewski/2220045', 'https://www.semanticscholar.org/author/Mijung-Park/50811522']","[{'Publications': '36', 'h-index': '4', 'Citations': '65', 'Highly Influential Citations': '8'}, {'Publications': '19', 'h-index': '3', 'Citations': '16', 'Highly Influential Citations': '0'}]"
2020,Compressing Deep Neural Networks With Learnable Regularization,"['https://www.semanticscholar.org/author/Jungwon-Lee/4914711', 'https://www.semanticscholar.org/author/Mostafa-El-Khamy/1382637019', 'https://www.semanticscholar.org/author/Yoojin-Choi/2501862', 'https://www.semanticscholar.org/author/Jungwon-Lee/35462690']","[{'Publications': '196', 'h-index': '26', 'Citations': '2,634', 'Highly Influential Citations': '244'}, {'Publications': '102', 'h-index': '17', 'Citations': '1,190', 'Highly Influential Citations': '111'}, {'Publications': '35', 'h-index': '9', 'Citations': '513', 'Highly Influential Citations': '45'}]"
2020,Image Classification Through Top-Down Image Pyramid Traversal,"['https://www.semanticscholar.org/author/Nasir-D.-Memon/145095247', 'https://www.semanticscholar.org/author/Pawel-Korus/1984673', 'https://www.semanticscholar.org/author/Athanasios-Papadopoulos/144510434']","[{'Publications': '390', 'h-index': '61', 'Citations': '14,702', 'Highly Influential Citations': '1,138'}, {'Publications': '30', 'h-index': '10', 'Citations': '365', 'Highly Influential Citations': '32'}, {'Publications': '14', 'h-index': '7', 'Citations': '203', 'Highly Influential Citations': '24'}]"
2020,PAC-Bayes Few-shot Meta-learning with Implicit Learning of Model Prior Distribution,"['https://www.semanticscholar.org/author/Cuong-Nguyen/145387621', 'https://www.semanticscholar.org/author/Thanh-Toan-Do/3354627', 'https://www.semanticscholar.org/author/Gustavo-Carneiro/145575177']","[{'Publications': '129', 'h-index': '13', 'Citations': '887', 'Highly Influential Citations': '61'}, {'Publications': '64', 'h-index': '16', 'Citations': '887', 'Highly Influential Citations': '95'}, {'Publications': '167', 'h-index': '35', 'Citations': '5,418', 'Highly Influential Citations': '395'}]"
2020,CRAP: Semi-supervised Learning via Conditional Rotation Angle Prediction,"['https://www.semanticscholar.org/author/Lingqiao-Liu/47968029', 'https://www.semanticscholar.org/author/Hai-Ming-Xu/150128927']","[{'Publications': '25', 'h-index': '4', 'Citations': '40', 'Highly Influential Citations': '2'}, {'Publications': '5', 'h-index': '1', 'Citations': '3', 'Highly Influential Citations': '0'}]"
2020,A novel text representation which enables image classifiers to perform text classification,"['https://www.semanticscholar.org/author/Stephen-Petrie/32430939', ""https://www.semanticscholar.org/author/T'Mir-D.-Julius/144235874""]","[{'Publications': '13', 'h-index': '6', 'Citations': '279', 'Highly Influential Citations': '11'}, {'Publications': '6', 'h-index': '1', 'Citations': '5', 'Highly Influential Citations': '0'}]"
2020,FACE SUPER-RESOLUTION GUIDED BY 3D FACIAL PRIORS,"['https://www.semanticscholar.org/author/Xiaobin-Hu/1821770', 'https://www.semanticscholar.org/author/Xiaoming-Li/1502873074', 'https://www.semanticscholar.org/author/Wei-Liu/46641911', 'https://www.semanticscholar.org/author/Xiaochun-Cao/1719250', 'https://www.semanticscholar.org/author/Bjoern-H.-Menze/1447076190', 'https://www.semanticscholar.org/author/Zechao-Li/3233021', 'https://www.semanticscholar.org/author/Wenqi-Ren/144850642', 'https://www.semanticscholar.org/author/John-LaMaster/1453745476']","[{'Publications': '15', 'h-index': '3', 'Citations': '56', 'Highly Influential Citations': '1'}, {'Publications': '15', 'h-index': '3', 'Citations': '13', 'Highly Influential Citations': '0'}, {'Publications': '107', 'h-index': '10', 'Citations': '407', 'Highly Influential Citations': '16'}, {'Publications': '258', 'h-index': '40', 'Citations': '5,820', 'Highly Influential Citations': '616'}, {'Publications': '5', 'h-index': '1', 'Citations': '2', 'Highly Influential Citations': '0'}, {'Publications': '118', 'h-index': '25', 'Citations': '2,791', 'Highly Influential Citations': '184'}, {'Publications': '44', 'h-index': '17', 'Citations': '1,437', 'Highly Influential Citations': '251'}, {'Publications': '1', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}]"
2020,Correctness Verification of Neural Network,"['https://www.semanticscholar.org/author/Martin-C.-Rinard/1720971', 'https://www.semanticscholar.org/author/Yichen-Yang/79327132']","[{'Publications': '354', 'h-index': '61', 'Citations': '13,157', 'Highly Influential Citations': '1,025'}, {'Publications': '7', 'h-index': '1', 'Citations': '6', 'Highly Influential Citations': '0'}]"
2020,Diversely Stale Parameters for Efficient Training of Deep Convolutional Networks,"['https://www.semanticscholar.org/author/Zhouyuan-Huo/3382735', 'https://www.semanticscholar.org/author/An-Xu/2376621', 'https://www.semanticscholar.org/author/Heng-Huang/46676192']","[{'Publications': '40', 'h-index': '12', 'Citations': '446', 'Highly Influential Citations': '51'}, {'Publications': '113', 'h-index': '23', 'Citations': '1,751', 'Highly Influential Citations': '48'}, {'Publications': '36', 'h-index': '10', 'Citations': '355', 'Highly Influential Citations': '49'}]"
2020,WHAT DATA IS USEFUL FOR MY DATA: TRANSFER LEARNING WITH A MIXTURE OF SELF-SUPERVISED EXPERTS,"['https://www.semanticscholar.org/author/Sanja-Fidler/37895334', 'https://www.semanticscholar.org/author/Xi-Yan/1441353365', 'https://www.semanticscholar.org/author/David-Acuna/145360004']","[{'Publications': '160', 'h-index': '49', 'Citations': '11,171', 'Highly Influential Citations': '1,429'}, {'Publications': '18', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}, {'Publications': '30', 'h-index': '11', 'Citations': '604', 'Highly Influential Citations': '73'}]"
2020,Classification Logit Two-sample Testing by Neural Networks,"['https://www.semanticscholar.org/author/Xiuyuan-Cheng/1823644', 'https://www.semanticscholar.org/author/Alexander-Cloninger/2827359']","[{'Publications': '51', 'h-index': '13', 'Citations': '544', 'Highly Influential Citations': '37'}, {'Publications': '34', 'h-index': '7', 'Citations': '292', 'Highly Influential Citations': '22'}]"
2020,Frontal low-rank random tensors for high-order feature representation,"['https://www.semanticscholar.org/author/Heiko-Neumann/143627576', 'https://www.semanticscholar.org/author/Krikamol-Muandet/2276351', 'https://www.semanticscholar.org/author/Yan-Zhang/39831806', 'https://www.semanticscholar.org/author/Siyu-Tang/39578749', 'https://www.semanticscholar.org/author/Qianli-Ma/144598359']","[{'Publications': '22', 'h-index': '7', 'Citations': '220', 'Highly Influential Citations': '6'}, {'Publications': '45', 'h-index': '14', 'Citations': '1,223', 'Highly Influential Citations': '141'}, {'Publications': '137', 'h-index': '20', 'Citations': '1,771', 'Highly Influential Citations': '94'}, {'Publications': '109', 'h-index': '17', 'Citations': '2,022', 'Highly Influential Citations': '167'}, {'Publications': '68', 'h-index': '11', 'Citations': '2,105', 'Highly Influential Citations': '153'}]"
2020,CWAE-IRL: Formulating a supervised approach to Inverse Reinforcement Learning problem,['https://www.semanticscholar.org/author/Arpan-Kusari/48110162'],"[{'Publications': '8', 'h-index': '3', 'Citations': '83', 'Highly Influential Citations': '4'}]"
