Hyperbolic Image Embeddings,3 April 2019,"['https://www.semanticscholar.org/paper/Hyperbolic-Image-Embeddings-Khrulkov-Mirvakhabova/cc1cc334897af613e9103de9afe23e1882e0c153', 'https://www.semanticscholar.org/paper/C-V-%5D-3-A-pr-2-01-9-Hyperbolic-Image-Embeddings-Khrulkov-Mirvakhabova/2b473f109e23a4edb45c13ba9b78316afaca4f45']","['https://www.semanticscholar.org/author/Valentin-Khrulkov/10662951', 'https://www.semanticscholar.org/author/Leyla-Mirvakhabova/66660622', 'https://www.semanticscholar.org/author/Evgeniya-Ustinova/145754674', 'https://www.semanticscholar.org/author/Ivan-V.-Oseledets/1738205', 'https://www.semanticscholar.org/author/Victor-S.-Lempitsky/1740145']"
Instant Quantization of Neural Networks using Monte Carlo Methods,29 May 2019,['https://www.semanticscholar.org/paper/Instant-Quantization-of-Neural-Networks-using-Monte-Mordido-Keirsbilck/c03b5d4d6b198d70fec881e917cb1abae7082643'],"['https://www.semanticscholar.org/author/Gonccalo-Mordido/123747810', 'https://www.semanticscholar.org/author/Alexander-Keller/145661463', 'https://www.semanticscholar.org/author/Matthijs-Van-Keirsbilck/40897085']"
Gating Revisited: Deep Multi-layer RNNs That Can Be Trained,25 September 2019,['https://www.semanticscholar.org/paper/Gating-Revisited%3A-Deep-Multi-layer-RNNs-That-Can-Be-Turkoglu-D%E2%80%99Aronco/2417c2ab87e85eb8a8fdac0edfd70362e7594690'],"['https://www.semanticscholar.org/author/Mehmet-Ozgur-Turkoglu/26978093', 'https://www.semanticscholar.org/author/Konrad-Schindler/144810819', 'https://www.semanticscholar.org/author/Stefano-D%E2%80%99Aronco/1404069168', 'https://www.semanticscholar.org/author/Jan-Dirk-Wegner/1753678']"
ILS-SUMM: Iterated Local Search for Unsupervised Video Summarization,25 September 2019,['https://www.semanticscholar.org/paper/ILS-SUMM%3A-Iterated-Local-Search-for-Unsupervised-Shemer-Rotman/6100248d6986e584e3a38b8a15883def93dc7d67'],"['https://www.semanticscholar.org/author/Nahum-Shimkin/1742179', 'https://www.semanticscholar.org/author/Yair-Shemer/1452686303', 'https://www.semanticscholar.org/author/Daniel-Rotman/143679933']"
Quadratic GCN for graph classification,25 September 2019,['https://www.semanticscholar.org/paper/Quadratic-GCN-for-graph-classification-Nagar-Louzoun/f563ccd3629a318b5018c0fe24609b09be95b2c4'],"['https://www.semanticscholar.org/author/Yoram-Louzoun/2446921', 'https://www.semanticscholar.org/author/Omer-Nagar/1572109219']"
Topological based classification using graph convolutional networks,25 September 2019,['https://www.semanticscholar.org/paper/Topological-based-classification-using-graph-Abel-Benami/e85ad9586b39ee35148d493a47e258165133d988'],"['https://www.semanticscholar.org/author/Yoram-Louzoun/2446921', 'https://www.semanticscholar.org/author/Idan-Benami/80231262', 'https://www.semanticscholar.org/author/Roy-Abel/34721923']"
Quantifying Layerwise Information Discarding of Neural Networks and Beyond,25 September 2019,['https://www.semanticscholar.org/paper/Quantifying-Layerwise-Information-Discarding-of-and-Ma-Zhang/ede1f728e5c4f9d35ecede78776b102cb06776d5'],"['https://www.semanticscholar.org/author/Quanshi-Zhang/22063226', 'https://www.semanticscholar.org/author/Fan-Zhou/1400684187', 'https://www.semanticscholar.org/author/Haotian-Ma/11314683', 'https://www.semanticscholar.org/author/Yinqing-Zhang/13584523']"
Minimizing Change in Classifier Likelihood to Mitigate Catastrophic Forgetting,25 September 2019,['https://www.semanticscholar.org/paper/Minimizing-Change-in-Classifier-Likelihood-to-Gaurav-Vernekar/d36631e21fa46d1e758797b330eaac3021fa411f'],"['https://www.semanticscholar.org/author/Krzysztof-Czarnecki/1726889', 'https://www.semanticscholar.org/author/Sean-Sedwards/1824281', 'https://www.semanticscholar.org/author/Jaeyoung-Lee/49685502', 'https://www.semanticscholar.org/author/Sachin-Vernekar/51994062', 'https://www.semanticscholar.org/author/Vahdat-Abdelzad/1861188', 'https://www.semanticscholar.org/author/Ashish-Gaurav/9183513']"
A Memory-augmented Neural Network by Resembling Human Cognitive Process of Memorization,25 September 2019,['https://www.semanticscholar.org/paper/A-Memory-augmented-Neural-Network-by-Resembling-of-Shan-Zhang/9b330b689ad42ab75eabf29cd7deb4f691aeb3b7'],"['https://www.semanticscholar.org/author/Dongjing-Shan/103674715', 'https://www.semanticscholar.org/author/Chao-Zhang/145657494', 'https://www.semanticscholar.org/author/Xiongwei-Zhang/1804316', 'https://www.semanticscholar.org/author/Limin-Wang/119770705']"
Molecule Property Prediction and Classification with Graph Hypernetworks,25 September 2019,['https://www.semanticscholar.org/paper/Molecule-Property-Prediction-and-Classification-Nachmani-Wolf/3b07e81adf4e0cd6e9d202b299bc162b892e6fcf'],"['https://www.semanticscholar.org/author/Eliya-Nachmani/3436681', 'https://www.semanticscholar.org/author/L.-Wolf/48519520']"
 Sparsity Learning in Deep Neural Networks,25 February 2019,['https://www.semanticscholar.org/paper/The-State-of-Sparsity-in-Deep-Neural-Networks-Gale-Elsen/26384278cf5d575fc32cb92c303fb648fa0d5217'],"['https://www.semanticscholar.org/author/Erich-Elsen/152585800', 'https://www.semanticscholar.org/author/Sara-Hooker/50237813', 'https://www.semanticscholar.org/author/Trevor-Gale/145635550']"
A Harmonic Structure-Based Neural Network Model for Musical Pitch Detection,25 September 2019,['https://www.semanticscholar.org/paper/A-Harmonic-Structure-Based-Neural-Network-Model-for-Wang-Liu/6c0aefa3ef66d012e7ec0401203ab7e08606270f'],"['https://www.semanticscholar.org/author/Xian-Wang/101212075', 'https://www.semanticscholar.org/author/Lingqiao-Liu/2161037', 'https://www.semanticscholar.org/author/Qinfeng-Shi/3177281']"
SEERL : Sample Efficient Ensemble Reinforcement Learning,25 September 2019,['https://www.semanticscholar.org/paper/SEERL%3A-Sample-Efficient-Ensemble-Reinforcement-Saphal-Ravindran/893de3818ade05e319d1dcc73d95364d343be709'],"['https://www.semanticscholar.org/author/Dheevatsa-Mudigere/2205699', 'https://www.semanticscholar.org/author/Sasikanth-Avancha/1777558', 'https://www.semanticscholar.org/author/Balaraman-Ravindran/1723632', 'https://www.semanticscholar.org/author/Rohan-Saphal/102049065', 'https://www.semanticscholar.org/author/Bharat-Kaul/40279588']"
Defensive Quantization Layer For Convolutional Network Against Adversarial Attack,25 September 2019,['https://www.semanticscholar.org/paper/Defensive-Quantization-Layer-For-Convolutional-Song-Wang/e27b99dec6d9ed1ec75d114e716eb7cef11ea233'],"['https://www.semanticscholar.org/author/Yan-Song/48481808', 'https://www.semanticscholar.org/author/Qing-long-Wang/50621888', 'https://www.semanticscholar.org/author/Tong-Zhang/50728655', 'https://www.semanticscholar.org/author/Sirui-Song/2379827', 'https://www.semanticscholar.org/author/Derek-Yang/3192158', 'https://www.semanticscholar.org/author/Xue-Liu/120280976']"
Learnable Higher-order Representation for Action Recognition,25 September 2019,['https://www.semanticscholar.org/paper/Learnable-Higher-order-Representation-for-Action-Hu-Raj/443443da89fea24f540ecb03fe269d52d4c51c1b'],"['https://www.semanticscholar.org/author/Kai-Hu/143993120', 'https://www.semanticscholar.org/author/Bhiksha-Raj/1681921']"
Meta Module Network for Compositional Visual Reasoning,25 September 2019,['https://www.semanticscholar.org/paper/Meta-Module-Network-for-Compositional-Visual-Chen-Gan/320464aa0231bc728c7d9ab7e71e552c12a7486b'],"['https://www.semanticscholar.org/author/Wenhu-Chen/2928777', 'https://www.semanticscholar.org/author/Yu-Cheng/153655416', 'https://www.semanticscholar.org/author/Zhe-Gan/153731335', 'https://www.semanticscholar.org/author/Jingjing-Liu/32556571', 'https://www.semanticscholar.org/author/William-W.-J.-Wang/152876475', 'https://www.semanticscholar.org/author/Linjie-Li/50703697']"
Multi-Task Adapters for On-Device Audio Inference,25 September 2019,['https://www.semanticscholar.org/paper/Multi-Task-Adapters-for-On-Device-Audio-Inference-Tagliasacchi-Quitry/912f0a960c488caf0f23fe13ead33d5b3a73afbe'],"['https://www.semanticscholar.org/author/Marco-Tagliasacchi/1749128', ""https://www.semanticscholar.org/author/F'elix-de-Chaumont-Quitry/123721125"", 'https://www.semanticscholar.org/author/Dominik-Roblek/3181733']"
Learning audio representations with self-supervision,25 September 2019,['https://www.semanticscholar.org/paper/Learning-audio-representations-with-Tagliasacchi-Gfeller/531bc7896aedad3695ae4cc79e905e4d68c1cb84'],"['https://www.semanticscholar.org/author/Beat-Gfeller/1773275', 'https://www.semanticscholar.org/author/Marco-Tagliasacchi/1749128', ""https://www.semanticscholar.org/author/F'elix-de-Chaumont-Quitry/123721125"", 'https://www.semanticscholar.org/author/Dominik-Roblek/3181733']"
Scholastic-Actor-Critic For Multi Agent Reinforcement Learning,25 September 2019,['https://www.semanticscholar.org/paper/Scholastic-Actor-Critic-For-Multi-Agent-Learning-Hou/558a6871e1d6ad90d6c881a95c6a8428c6bb1c73'],['https://www.semanticscholar.org/author/Weiying-Hou/50254403']
Non-Gaussian processes and neural networks at finite widths,25 September 2019,['https://www.semanticscholar.org/paper/Non-Gaussian-processes-and-neural-networks-at-Yaida/b2403fb9f025a271511613a6724651d121fba7be'],['https://www.semanticscholar.org/author/Sho-Yaida/8904571']
Uncertainty-aware Variational-Recurrent Imputation Network for Clinical Time Series,25 September 2019,['https://www.semanticscholar.org/paper/Uncertainty-Aware-Variational-Recurrent-Imputation-Mulyadi-Jun/47e20e47e8449f3d2203fc342660ed56f4a86648'],"['https://www.semanticscholar.org/author/Eunji-Jun/121421180', 'https://www.semanticscholar.org/author/Ahmad-Wisnu-Mulyadi/71723808', 'https://www.semanticscholar.org/author/Heung-Il-Suk/143802908']"
An Information Theoretic Perspective on Disentangled Representation Learning,25 September 2019,['https://www.semanticscholar.org/paper/An-Information-Theoretic-Perspective-on-Learning-Yang-Bi/7fe534121f4d20388288c6f60c634e9f3fd65a73'],"['https://www.semanticscholar.org/author/Yu-Cheng/5524736', 'https://www.semanticscholar.org/author/Xiao-jiang-Yang/50031020', 'https://www.semanticscholar.org/author/Junchi-Yan/3063894', 'https://www.semanticscholar.org/author/Wendong-Bi/1429833857']"
Towards a Unified Evaluation of Explanation Methods without Ground Truth,25 September 2019,['https://www.semanticscholar.org/paper/Towards-a-Unified-Evaluation-of-Explanation-Methods-Zhang-Chen/51852ab998f9218eb7c466c7aa6a20421db16683'],"['https://www.semanticscholar.org/author/Quanshi-Zhang/22063226', 'https://www.semanticscholar.org/author/Jiayi-Chen/47739583', 'https://www.semanticscholar.org/author/Haotian-Xue/30944025']"
GumbelClip: Off-Policy Actor-Critic Using Experience Replay,25 September 2019,['https://www.semanticscholar.org/paper/GumbelClip%3A-Off-Policy-Actor-Critic-Using-Replay-Tasfi-Capretz/cfd91a4fb79dac43881060d70cfabbf8cfec5fef'],"['https://www.semanticscholar.org/author/Norman-L.-Tasfi/35674115', 'https://www.semanticscholar.org/author/Miriam-A.-M.-Capretz/1711826']"
Adversarial Neural Pruning,25 September 2019,['https://www.semanticscholar.org/paper/Adversarial-Neural-Pruning-Madaan-Hwang/fd3b6e034255bb1f0a64a7368c5b2f262e413ca1'],"['https://www.semanticscholar.org/author/Sung-Ju-Hwang/35788904', 'https://www.semanticscholar.org/author/Divyam-Madaan/93811144']"
Affine Self Convolution,25 September 2019,['https://www.semanticscholar.org/paper/Affine-Self-Convolution-Diaconu-Worrall/086d6745ac3bf10d8b088ac94c0fbf3956a2d321'],"['https://www.semanticscholar.org/author/Daniel-E.-Worrall/3471551', 'https://www.semanticscholar.org/author/Nichita-Diaconu/118791241']"
Universal Source-Free Domain Adaptation,9 April 2020,['https://www.semanticscholar.org/paper/Universal-Source-Free-Domain-Adaptation-Kundu-Venkat/611b5f9f868c9e820d2c4cd8e8a9bb4274eb3a8f'],"['https://www.semanticscholar.org/author/Jogendra-Nath-Kundu/3451728', 'https://www.semanticscholar.org/author/V.-RahulM./1389940969', 'https://www.semanticscholar.org/author/R.-Venkatesh-Babu/144682140', 'https://www.semanticscholar.org/author/Naveen-Venkat/1572002453']"
$\textrm{D}^2$GAN: A Few-Shot Learning Approach with Diverse and Discriminative Feature Synthesis,25 September 2019,['https://www.semanticscholar.org/paper/%24%5Ctextrm%7BD%7D%5E2%24GAN%3A-A-Few-Shot-Learning-Approach-and-Li-Zhang/fbda60846376cb7e9382b278e49ce69458f9756d'],"['https://www.semanticscholar.org/author/Kunpeng-Li/49243413', 'https://www.semanticscholar.org/author/Yulun-Zhang/1591151310', 'https://www.semanticscholar.org/author/Kai-Li/94451829', 'https://www.semanticscholar.org/author/Yun-Fu/144015161']"
Hardware-aware One-Shot Neural Architecture Search in Coordinate Ascent Framework,25 September 2019,['https://www.semanticscholar.org/paper/Hardware-aware-One-Shot-Neural-Architecture-Search-Zhang-Yang/45ee4b57aa4174548e6b4319b508a86b7542c2e1'],"['https://www.semanticscholar.org/author/Yuhang-Jiang/152771732', 'https://www.semanticscholar.org/author/Li-Lyna-Zhang/48571328', 'https://www.semanticscholar.org/author/Yu-Qing-Yang/66398771', 'https://www.semanticscholar.org/author/Wenwu-Zhu/145583985', 'https://www.semanticscholar.org/author/Yunxin-Liu/3180228']"
Multi-task Network Embedding with Adaptive Loss Weighting,25 September 2019,['https://www.semanticscholar.org/paper/Multi-task-Network-Embedding-with-Adaptive-Loss-Rizi-Granitzer/29f9800585e932c0bf00f7166faebe8c8c0fa099'],"['https://www.semanticscholar.org/author/Michael-Granitzer/1398406349', 'https://www.semanticscholar.org/author/Fatemeh-Salehi-Rizi/1815197']"
Perception-Driven Curiosity with Bayesian Surprise,25 September 2019,['https://www.semanticscholar.org/paper/Perception-Driven-Curiosity-with-Bayesian-Surprise-Bucher-Arapin/0f0bf1bcf6de20532c416552ab47dda372e2e211'],"['https://www.semanticscholar.org/author/Bernadette-Bucher/47015098', 'https://www.semanticscholar.org/author/Anton-Arapin/1753286053', 'https://www.semanticscholar.org/author/Oleh-Rybkin/40900227', 'https://www.semanticscholar.org/author/Feifei-Duan/81492412', 'https://www.semanticscholar.org/author/Marc-A-Badger/33660493', 'https://www.semanticscholar.org/author/Kostas-Daniilidis/1751586', 'https://www.semanticscholar.org/author/Ramanan-Sekar/10735446']"
Global reasoning network for image super-resolution,25 September 2019,['https://www.semanticscholar.org/paper/Global-reasoning-network-for-image-super-resolution-Zhang-Zhou/4375cbd0e7bffb6b77e1a54bef2535a1e1920aab'],"['https://www.semanticscholar.org/author/Bin-Zhou/1409962553', 'https://www.semanticscholar.org/author/Qingchang-Tao/51035761', 'https://www.semanticscholar.org/author/Deqiang-Wang/47859056', 'https://www.semanticscholar.org/author/Jiahui-Zhang/49051442']"
MUSE: Multi-Scale Attention Model for Sequence to Sequence Learning,25 September 2019,['https://www.semanticscholar.org/paper/MUSE%3A-Multi-Scale-Attention-Model-for-Sequence-to-Zhao-Sun/b16db6c6ad9ca60090103ca505a5e57457276f89'],"['https://www.semanticscholar.org/author/Jingjing-Xu/71184965', 'https://www.semanticscholar.org/author/Guangxiang-Zhao/1390788836', 'https://www.semanticscholar.org/author/Zhiyuan-Zhang/50316564', 'https://www.semanticscholar.org/author/Xu-Sun/11774802', 'https://www.semanticscholar.org/author/Liangchen-Luo/51225788']"
Utility Analysis of Network Architectures for 3D Point Cloud Processing,25 September 2019,['https://www.semanticscholar.org/paper/Utility-Analysis-of-Network-Architectures-for-3D-Huang-Zhang/1f0348fd1aa5abebd9d6f1d31bdb45c3fdb017e9'],"['https://www.semanticscholar.org/author/Shikun-Huang/98321260', 'https://www.semanticscholar.org/author/Quanshi-Zhang/22063226', 'https://www.semanticscholar.org/author/Binbin-Zhang/114945298', 'https://www.semanticscholar.org/author/Wen-Zhong-Shen/49668797', 'https://www.semanticscholar.org/author/Zhihua-Wei/143628849']"
Reducing Sentiment Bias in Language Models via Counterfactual Evaluation,8 November 2019,['https://www.semanticscholar.org/paper/Reducing-Sentiment-Bias-in-Language-Models-via-Huang-Zhang/76540cdd760f659e1a1ad20ce8b1acc1444f7435'],"['https://www.semanticscholar.org/author/Pushmeet-Kohli/143967473', 'https://www.semanticscholar.org/author/Johannes-Welbl/1851564', 'https://www.semanticscholar.org/author/Vishal-Maini/51965508', 'https://www.semanticscholar.org/author/Po-Sen-Huang/2421691', 'https://www.semanticscholar.org/author/Robert-Stanforth/49860489', 'https://www.semanticscholar.org/author/Dani-Yogatama/1755465', 'https://www.semanticscholar.org/author/Jack-W.-Rae/34269227', 'https://www.semanticscholar.org/author/Ray-Jiang/35076395', 'https://www.semanticscholar.org/author/Huan-Zhang/49723481']"
BERT for Sequence-to-Sequence Multi-Label Text Classification,25 September 2019,['https://www.semanticscholar.org/paper/BERT-for-Sequence-to-Sequence-Multi-Label-Text-Yarullin-Serdyukov/b6c03717949949d552a334e4534b93be4aebc802'],"['https://www.semanticscholar.org/author/R.-B.-Yarullin/94927688', 'https://www.semanticscholar.org/author/Pavel-Serdyukov/1708801']"
Boosting Generative Models by Leveraging Cascaded Meta-Models,11 May 2019,['https://www.semanticscholar.org/paper/Boosting-Generative-Models-by-Leveraging-Cascaded-Bao-Su/607c9e0e111df2233211a8ca26ecb71e41eac9dd'],"['https://www.semanticscholar.org/author/Jun-Zhu/145254043', 'https://www.semanticscholar.org/author/Hang-Su/144904238', 'https://www.semanticscholar.org/author/Fan-Bao/1798806']"
RAT-SQL: Relation-Aware Schema Encoding and Linking for Text-to-SQL Parsers,25 September 2019,['https://www.semanticscholar.org/paper/RAT-SQL%3A-Relation-Aware-Schema-Encoding-and-Linking-Wang-Shin/0c5bc409e62e65f86838968a2a7cdae5fa0b288b'],"['https://www.semanticscholar.org/author/Oleksandr-Polozov/2636739', 'https://www.semanticscholar.org/author/Xiaodong-Liu/46522098', 'https://www.semanticscholar.org/author/Richard-Shin/39428234', 'https://www.semanticscholar.org/author/Bailin-Wang/5535859', 'https://www.semanticscholar.org/author/Margot-Richardson/51027652']"
Shape Features Improve General Model Robustness,25 September 2019,['https://www.semanticscholar.org/paper/Shape-Features-Improve-General-Model-Robustness-Xiao-Sun/5c5e9c9c4ab8b0193ce52485e57c02ae473c0f7a'],"['https://www.semanticscholar.org/author/Mingyan-Liu/46331807', 'https://www.semanticscholar.org/author/Han-Lian-Liu/1557362855', 'https://www.semanticscholar.org/author/Chaowei-Xiao/2723309', 'https://www.semanticscholar.org/author/Haonan-Qiu/31567595', 'https://www.semanticscholar.org/author/Bo-Li/46708584', 'https://www.semanticscholar.org/author/Mingjie-Sun/2984183']"
The Secret Revealer: Generative Model Inversion Attacks Against Deep Neural Networks,25 September 2019,['https://www.semanticscholar.org/paper/The-Secret-Revealer%3A-Generative-Model-Inversion-Zhang-Jia/e1f25c2ff4738f000ff11281a5fc1f7a9f939d3c'],"['https://www.semanticscholar.org/author/Yuheng-Zhang/46868299', 'https://www.semanticscholar.org/author/Dawn-Xiaodong-Song/143711382', 'https://www.semanticscholar.org/author/Ruoxi-Jia/39823639', 'https://www.semanticscholar.org/author/Wenxiao-Wang/47825356', 'https://www.semanticscholar.org/author/Bo-Li/46708584', 'https://www.semanticscholar.org/author/Hengzhi-Pei/146922081']"
Common sense and Semantic-Guided Navigation via Language in Embodied Environments,25 September 2019,['https://www.semanticscholar.org/paper/Common-sense-and-Semantic-Guided-Navigation-via-in-Yu-Khatri/29dde87d6ef746fbdee9075c55ad67ccbcca5bb4'],"['https://www.semanticscholar.org/author/Andrea-Madotto/3064807', 'https://www.semanticscholar.org/author/Chandra-Khatri/144011343', 'https://www.semanticscholar.org/author/Mahdi-Namazifar/2171886', 'https://www.semanticscholar.org/author/Dian-Yu/150978762', 'https://www.semanticscholar.org/author/Alexandros-Papangelis/1710287', 'https://www.semanticscholar.org/author/Huaixiu-Zheng/3172630', 'https://www.semanticscholar.org/author/Gokhan-Tur/5108268']"
TransINT: Embedding Implication Rules in Knowledge Graphs with Isomorphic Intersections of Linear Subspaces,25 September 2019,['https://www.semanticscholar.org/paper/TransINT%3A-Embedding-Implication-Rules-in-Knowledge-Min-Raghavan/7213e1a1d0382321a05f257df4d7fb6f95586254'],"['https://www.semanticscholar.org/author/Peter-Szolovits/1679873', 'https://www.semanticscholar.org/author/So-Yeon-Min/2370310', 'https://www.semanticscholar.org/author/Preethi-Raghavan/30088877']"
Meta Label Correction for Learning with Weak Supervision,25 September 2019,['https://www.semanticscholar.org/paper/Meta-Label-Correction-for-Learning-with-Weak-Zheng-Awadallah/3f04c6bfca0d360b9851d80c0d6c9869531aa472'],"['https://www.semanticscholar.org/author/Ahmed-Hassan-Awadallah/1977489', 'https://www.semanticscholar.org/author/Guoqing-Zheng/2250250', 'https://www.semanticscholar.org/author/Susan-T.-Dumais/1728602']"
Towards Effective and Efficient Zero-shot Learning by Fine-tuning with  Task Descriptions,25 September 2019,['https://www.semanticscholar.org/paper/Towards-Effective-and-Efficient-Zero-shot-Learning-Jin-Liu/b3b27be0585b9e3475ae7187cb33ffcccde5a7c2'],"['https://www.semanticscholar.org/author/Alexandre-E.-Eichenberger/1985764', 'https://www.semanticscholar.org/author/Shengjia-Yan/7189885', 'https://www.semanticscholar.org/author/Zhun-Liu/2987266', 'https://www.semanticscholar.org/author/Tian-Jin/144821367', 'https://www.semanticscholar.org/author/Louis-Philippe-Morency/49933077']"
Multi-hop Question Answering via Reasoning Chains,25 September 2019,['https://www.semanticscholar.org/paper/Multi-hop-Question-Answering-via-Reasoning-Chains-Chen-Lin/6a3e035a970819de7f6f8fba2bb105dbefe16db0'],"['https://www.semanticscholar.org/author/Greg-Durrett/1814094', 'https://www.semanticscholar.org/author/Shih-Ting-Lin/2044645', 'https://www.semanticscholar.org/author/Jifan-Chen/3100431']"
Factorized Multimodal Transformer for Multimodal Sequential Learning,25 September 2019,['https://www.semanticscholar.org/paper/Factorized-Multimodal-Transformer-for-Multimodal-Zadeh-Mao/cd88d0346e679d1388d7e0ef08f7f7e329f2d760'],"['https://www.semanticscholar.org/author/Kelly-Shi/1429262863', 'https://www.semanticscholar.org/author/Soujanya-Poria/1382302885', 'https://www.semanticscholar.org/author/Paul-Pu-Liang/28130078', 'https://www.semanticscholar.org/author/Louis-Philippe-Morency/49933077', 'https://www.semanticscholar.org/author/Yiwei-Zhang/1591133899', 'https://www.semanticscholar.org/author/Amir-Zadeh/144802290', 'https://www.semanticscholar.org/author/Chengfeng-Mao/1429197894']"
Faster and Just As Accurate: A Simple Decomposition for Transformer Models,25 September 2019,['https://www.semanticscholar.org/paper/Faster-and-Just-As-Accurate%3A-A-Simple-Decomposition-Cao-Trivedi/c7b9ac7b5e7eab390561284b1f47777a4c4c023a'],"['https://www.semanticscholar.org/author/Harsh-Trivedi/6365809', 'https://www.semanticscholar.org/author/Niranjan-Balasubramanian/35217367', 'https://www.semanticscholar.org/author/Aruna-Balasubramanian/143859272', 'https://www.semanticscholar.org/author/Qingqing-Cao/31961604']"
Learning Function-Specific Word Representations,25 September 2019,['https://www.semanticscholar.org/paper/Learning-Function-Specific-Word-Representations-Gerz-Vulic/334f5b889bd7e0a9664c556cc26d8eb8351472b3'],"['https://www.semanticscholar.org/author/Marek-Rei/145687301', 'https://www.semanticscholar.org/author/Anna-Korhonen/145762465', 'https://www.semanticscholar.org/author/Roi-Reichart/1762757', 'https://www.semanticscholar.org/author/Ivan-Vulic/1747849', 'https://www.semanticscholar.org/author/Daniela-Gerz/3451461']"
Attention over Parameters for Dialogue Systems,7 January 2020,['https://www.semanticscholar.org/paper/Attention-over-Parameters-for-Dialogue-Systems-Madotto-Lin/68504c945ad7d35a0399c228b8ea8a05d74a9ab1'],"['https://www.semanticscholar.org/author/Zhaojiang-Lin/100466830', 'https://www.semanticscholar.org/author/Andrea-Madotto/3064807', 'https://www.semanticscholar.org/author/Chien-Sheng-Wu/30340989', 'https://www.semanticscholar.org/author/Jamin-Shin/51228826', 'https://www.semanticscholar.org/author/Pascale-Fung/40539650']"
"RL-ST: Reinforcing Style, Fluency and Content Preservation for Unsupervised Text Style Transfer",5 June 2019,['https://www.semanticscholar.org/paper/A-Hierarchical-Reinforced-Sequence-Operation-Method-Wu-Ren/6d25f338954a0705616d232cd2ca2c6b975fbeaf'],"['https://www.semanticscholar.org/author/Fuli-Luo/17866105', 'https://www.semanticscholar.org/author/Xu-Sun/48305273', 'https://www.semanticscholar.org/author/Xuancheng-Ren/19169659', 'https://www.semanticscholar.org/author/Chen-Wu/1748036']"
Extreme Language Model Compression with Optimal Subwords and Shared Projections,25 September 2019,['https://www.semanticscholar.org/paper/Extreme-Language-Model-Compression-with-Optimal-and-Zhao-Gupta/740e4599b0e3113ad804cee4394c7fa7c0e96ca5'],"['https://www.semanticscholar.org/author/Sanqiang-Zhao/3038511', 'https://www.semanticscholar.org/author/Raghav-Gupta/47495799', 'https://www.semanticscholar.org/author/Denny-Zhou/65855107', 'https://www.semanticscholar.org/author/Yang-Song/103618146']"
Distilling the Knowledge of BERT for Text Generation,25 September 2019,['https://www.semanticscholar.org/paper/Distilling-the-Knowledge-of-BERT-for-Text-Chen-Gan/60acc34101dc0395ae6d2ab6abf26cbedb00e961'],"['https://www.semanticscholar.org/author/Yu-Cheng/117849726', 'https://www.semanticscholar.org/author/Zhe-Gan/144702900', 'https://www.semanticscholar.org/author/Yen-Chun-Chen/2378902', 'https://www.semanticscholar.org/author/Jingzhou-Liu/71776838', 'https://www.semanticscholar.org/author/Jing-jing-Liu/46700348']"
DCTD: Deep Conditional Target Densities for Accurate Regression,25 September 2019,"['https://www.semanticscholar.org/paper/DCTD%3A-Deep-Conditional-Target-Densities-for-Gustafsson-Danelljan/0390649ad9c7025138a566f7116202f8a3ab7dfa', 'https://www.semanticscholar.org/paper/Learning-Deep-Conditional-Target-Densities-for-Gustafsson-Danelljan/ec09b6cadbdef8f13c0ec7e1259e889494db187b']","['https://www.semanticscholar.org/author/Martin-Danelljan/2488938', 'https://www.semanticscholar.org/author/Goutam-Bhat/49922196', 'https://www.semanticscholar.org/author/Fredrik-K.-Gustafsson/1389865964', 'https://www.semanticscholar.org/author/Thomas-Bo-Sch%C3%B6n/1802623']"
A Gradient-based Architecture HyperParameter Optimization Approach,25 September 2019,['https://www.semanticscholar.org/paper/A-Gradient-based-Architecture-HyperParameter-Liu-Zhang/9ae64b91fc8fe9d1b169274b142dfb8d99f2ca6f'],"['https://www.semanticscholar.org/author/Xiangyu-Zhang/1771551', 'https://www.semanticscholar.org/author/Zhe-Li/1410238557', 'https://www.semanticscholar.org/author/Jian-Tao-Sun/2084926', 'https://www.semanticscholar.org/author/Kwang-Ting-Cheng/145210800', 'https://www.semanticscholar.org/author/Zechun-Liu/3237067', 'https://www.semanticscholar.org/author/Yichen-Wei/1732264']"
Generalizing Natural Language Analysis through Span-relation Representations,25 September 2019,['https://www.semanticscholar.org/paper/Generalizing-Natural-Language-Analysis-through-Jiang-Xu/1fca5785a77729d5c9d0e8761c0fb6102ad41dd7'],"['https://www.semanticscholar.org/author/Zhengbao-Jiang/2669515', 'https://www.semanticscholar.org/author/Jun-Araki/50007145', 'https://www.semanticscholar.org/author/Wei-Xu/40515617', 'https://www.semanticscholar.org/author/Graham-Neubig/1700325']"
Learning to Sit: Synthesizing Human-Chair Interactions via Hierarchical Control,20 August 2019,['https://www.semanticscholar.org/paper/Learning-to-Sit%3A-Synthesizing-Human-Chair-via-Chao-Yang/ed580995e4a51424d8f1a20f5b64200fe227c2cd'],"['https://www.semanticscholar.org/author/Jimei-Yang/1768964', 'https://www.semanticscholar.org/author/Yu-Wei-Chao/2820136', 'https://www.semanticscholar.org/author/Weifeng-Chen/1732404', 'https://www.semanticscholar.org/author/Jia-Deng/48550285']"
