year,title,date,paper_links,author_links
2020,How does Lipschitz Regularization Influence GAN Training?,11/23/18,['https://www.semanticscholar.org/paper/How-does-Lipschitz-Regularization-Influence-GAN-Qin-Mitra/e2ae5e23afbcce774fbfdf2d2a57fcd061ae573e'],"['https://www.semanticscholar.org/author/Peter-Wonka/1798011', 'https://www.semanticscholar.org/author/Niloy-Jyoti-Mitra/1710455', 'https://www.semanticscholar.org/author/Yipeng-Qin/2408885']"
2020,SIMULTANEOUS ATTRIBUTED NETWORK EMBEDDING AND CLUSTERING,9/25/19,['https://www.semanticscholar.org/paper/SIMULTANEOUS-ATTRIBUTED-NETWORK-EMBEDDING-AND-Labiod-Nadif/7cd269bc7ba5741f6deea272bde0c65bb98ce84a'],"['https://www.semanticscholar.org/author/Lazhar-Labiod/1931111', 'https://www.semanticscholar.org/author/Mohamed-Nadif/1498531735']"
2020,Tree-structured Attention Module for Image Classification,9/25/19,['https://www.semanticscholar.org/paper/Tree-structured-Attention-Module-for-Image-Shin-Bae/01b2215bae4fec3e2890d2c79df8c4eefa03098c'],"['https://www.semanticscholar.org/author/Gyungin-Shin/104387308', 'https://www.semanticscholar.org/author/Sungho-Bae/3250189', 'https://www.semanticscholar.org/author/and-Yong-Jae-Moon/1579044973']"
2020,Task Level Data Augmentation for Meta-Learning,9/25/19,['https://www.semanticscholar.org/paper/Task-Level-Data-Augmentation-for-Meta-Learning-Liu-Chao/cad8008aa338bdc368b01731ff16af6908713996'],"['https://www.semanticscholar.org/author/Fei-Chao/2864709', 'https://www.semanticscholar.org/author/Jialin-Liu/48211000', 'https://www.semanticscholar.org/author/Chih-Min-Lin/151506492']"
2020,Learning Semantic Correspondences from Noisy Data-text Pairs by Local-to-Global Alignments,9/25/19,['https://www.semanticscholar.org/paper/Learning-Semantic-Correspondences-from-Noisy-Pairs-Nie-Wang/ddb88750af264bf218c6b4fac71cafaa2c5ae0dd'],"['https://www.semanticscholar.org/author/Jinpeng-Wang/1823719', 'https://www.semanticscholar.org/author/Chin-yew-Lin/50554693', 'https://www.semanticscholar.org/author/Feng-Nie/7645598', 'https://www.semanticscholar.org/author/Rong-Pan/153751474']"
2020,VideoEpitoma: Efficient Recognition of Long-range Actions,9/25/19,['https://www.semanticscholar.org/paper/VideoEpitoma%3A-Efficient-Recognition-of-Long-range-Hussein-Bejnordi/582ff9b43951734e9003a8af35b7b85750f0d501'],"['https://www.semanticscholar.org/author/Noureldien-Hussein/13142264', 'https://www.semanticscholar.org/author/Babak-Ehteshami-Bejnordi/2954103', 'https://www.semanticscholar.org/author/Mihir-Jain/143798882']"
2020,StacNAS: Towards Stable and Consistent  Optimization for Differentiable  Neural Architecture Search,9/25/19,['https://www.semanticscholar.org/paper/StacNAS%3A-Towards-stable-and-consistent-optimization-Li-Zhang/babe77137b165baadcd465559c07c55703f3e2ee'],"['https://www.semanticscholar.org/author/Tong-Zhang/47593026', 'https://www.semanticscholar.org/author/Zitong-Wang/48707712', 'https://www.semanticscholar.org/author/Guilin-Li/47949267', 'https://www.semanticscholar.org/author/Zhenguo-Li/7718952', 'https://www.semanticscholar.org/author/Xing-Zhang/120069548']"
2020,Construction of Macro Actions for Deep Reinforcement Learning,8/5/19,['https://www.semanticscholar.org/paper/Construction-of-Macro-Actions-for-Deep-Learning-Chang-Chang/5a44e0877ae4d3b6322164a02d204429604e3daf'],"['https://www.semanticscholar.org/author/Kuan-Yu-Chang/67280734', 'https://www.semanticscholar.org/author/Yi-Hsiang-Chang/46623821', 'https://www.semanticscholar.org/author/Chun-Yi-Lee/49010592', 'https://www.semanticscholar.org/author/H.-S.-Kuo/145358955']"
2020,Towards Understanding Generalization in Gradient-Based Meta-Learning,7/16/19,['https://www.semanticscholar.org/paper/Towards-Understanding-Generalization-in-Guiroy-Verma/be9629ff798e04efaedeb8971e10d06b2121f60e'],"['https://www.semanticscholar.org/author/Chris-Pal/98109738', 'https://www.semanticscholar.org/author/Simon-Guiroy/73780897', 'https://www.semanticscholar.org/author/Vikas-Verma/47324530']"
2020,Structural Multi-agent Learning,9/25/19,['https://www.semanticscholar.org/paper/Structural-Multi-agent-Learning-Han-Ren/9ace77526514ee2c9e6050fcb24eecfef3a21a7a'],"['https://www.semanticscholar.org/author/Jie-Zhou/144535460', 'https://www.semanticscholar.org/author/Jiwen-Lu/100475213', 'https://www.semanticscholar.org/author/Liangliang-Ren/71155605', 'https://www.semanticscholar.org/author/Kaiqian-Han/1576215738']"
2020,AdamT: A Stochastic Optimization with Trend Correction Scheme,1/17/20,['https://www.semanticscholar.org/paper/ADAMT%3A-A-Stochastic-Optimization-with-Trend-Scheme-Zhou-Zheng/e38f26e160ff1c7e0a5db89bb540247a598b7c9c'],"['https://www.semanticscholar.org/author/Xuebin-Zheng/47410668', 'https://www.semanticscholar.org/author/Bingxin-Zhou/65772187', 'https://www.semanticscholar.org/author/Junbin-Gao/32278515']"
2020,Elastic-InfoGAN: Unsupervised Disentangled Representation Learning in Imbalanced Data,9/25/19,['https://www.semanticscholar.org/paper/Elastic-InfoGAN%3A-Unsupervised-Disentangled-Learning-Ojha-Singh/5fe49a1aac79752199e6f33ecc62165f35a05915'],"['https://www.semanticscholar.org/author/Utkarsh-Ojha/47284770', 'https://www.semanticscholar.org/author/Krishna-Vijay-Kumar-Singh/153866110', 'https://www.semanticscholar.org/author/Yong-Jae-Lee/144756076', 'https://www.semanticscholar.org/author/Cho-Jui-Hsieh/1793529']"
2020,Rethinking Data Augmentation: Self-Supervision and Self-Distillation,9/25/19,['https://www.semanticscholar.org/paper/Rethinking-Data-Augmentation%3A-Self-Supervision-and-Lee-Hwang/65e382449553597ae398f8ac83a235dd377f11c5'],"['https://www.semanticscholar.org/author/Hankook-Lee/51122345', 'https://www.semanticscholar.org/author/Sung-Ju-Hwang/35788904', 'https://www.semanticscholar.org/author/Jinwoo-Shin/143720148']"
2020,Dynamical Clustering of Time Series Data Using Multi-Decoder RNN Autoencoder,4/29/20,['https://www.semanticscholar.org/paper/Multi-Decoder-RNN-Autoencoder-Based-on-Variational-Kaji-Watanabe/44e570f8c930ad8b33e64c504a464d5e36893d17'],"['https://www.semanticscholar.org/author/Kazuho-Watanabe/153661882', 'https://www.semanticscholar.org/author/Daisuke-Kaji/49973988', 'https://www.semanticscholar.org/author/Masahiro-Kobayashi/152915600']"
2020,Regularizing Predictions via Class-wise Self-knowledge Distillation,9/25/19,['https://www.semanticscholar.org/paper/Regularizing-Predictions-via-Class-wise-Yun-Park/ea053ee44eefc52ed79604a00a145dd885657c01'],"['https://www.semanticscholar.org/author/Jinwoo-Shin/143720148', 'https://www.semanticscholar.org/author/Jongjin-Park/108163653', 'https://www.semanticscholar.org/author/Sukmin-Yun/66863443', 'https://www.semanticscholar.org/author/Kimin-Lee/3436470']"
2020,Imbalanced Classification via Adversarial Minority Over-sampling,9/25/19,['https://www.semanticscholar.org/paper/Imbalanced-Classification-via-Adversarial-Minority-Kim-Jeong/5abd39b63df59db035774b94096307e479799fbf'],"['https://www.semanticscholar.org/author/Jinwoo-Shin/143720148', 'https://www.semanticscholar.org/author/Jongheon-Jeong/83125078', 'https://www.semanticscholar.org/author/Jaehyung-Kim/4095337']"
2020,Neuron ranking - an informed way to compress convolutional neural networks,9/25/19,['https://www.semanticscholar.org/paper/Neuron-ranking-an-informed-way-to-compress-neural-Adamczewski-Park/f14a4624734f24cd0e836f6f2ced2c7dd77abf17'],"['https://www.semanticscholar.org/author/Kamil-Adamczewski/2220045', 'https://www.semanticscholar.org/author/Mijung-Park/50811522']"
2020,Compressing Deep Neural Networks With Learnable Regularization,9/1/18,"['https://www.semanticscholar.org/paper/Compressing-Deep-Neural-Networks-With-Learnable-Choi-El-Khamy/9769f1158d09d7ef50a73ac0333956277efdac36', 'https://www.semanticscholar.org/paper/Learning-Sparse-Low-Precision-Neural-Networks-With-Choi-El-Khamy/58e48038f0996e8f50cc7836d63631e63bd239f7']","['https://www.semanticscholar.org/author/Jungwon-Lee/4914711', 'https://www.semanticscholar.org/author/Mostafa-El-Khamy/1382637019', 'https://www.semanticscholar.org/author/Yoojin-Choi/2501862', 'https://www.semanticscholar.org/author/Jungwon-Lee/35462690']"
2020,Image Classification Through Top-Down Image Pyramid Traversal,9/25/19,['https://www.semanticscholar.org/paper/Image-Classification-Through-Top-Down-Image-Pyramid-Papadopoulos-Korus/d9d4c0820e14c19c34fbcbad5b63fe7c82f9c0c3'],"['https://www.semanticscholar.org/author/Nasir-D.-Memon/145095247', 'https://www.semanticscholar.org/author/Pawel-Korus/1984673', 'https://www.semanticscholar.org/author/Athanasios-Papadopoulos/144510434']"
2020,PAC-Bayes Few-shot Meta-learning with Implicit Learning of Model Prior Distribution,3/5/20,['https://www.semanticscholar.org/paper/PAC-Bayesian-Meta-learning-with-Implicit-Prior-Nguyen-Do/d2060e771530da6d3a36c51bed098eb2763dfa43'],"['https://www.semanticscholar.org/author/Cuong-Nguyen/145387621', 'https://www.semanticscholar.org/author/Thanh-Toan-Do/3354627', 'https://www.semanticscholar.org/author/Gustavo-Carneiro/145575177']"
2020,CRAP: Semi-supervised Learning via Conditional Rotation Angle Prediction,9/25/19,['https://www.semanticscholar.org/paper/CRAP%3A-Semi-supervised-Learning-via-Conditional-Xu-Liu/398ab24360bd931591c5027c9288be23f9ede106'],"['https://www.semanticscholar.org/author/Lingqiao-Liu/47968029', 'https://www.semanticscholar.org/author/Hai-Ming-Xu/150128927']"
2020,A novel text representation which enables image classifiers to perform text classification,8/19/19,['https://www.semanticscholar.org/paper/Representing-text-as-abstract-images-enables-image-Petrie-Julius/bc14d7e886ef66118c6b29da4046b6b13182ecb6'],"['https://www.semanticscholar.org/author/Stephen-Petrie/32430939', ""https://www.semanticscholar.org/author/T'Mir-D.-Julius/144235874""]"
2020,FACE SUPER-RESOLUTION GUIDED BY 3D FACIAL PRIORS,9/25/19,['https://www.semanticscholar.org/paper/FACE-SUPER-RESOLUTION-GUIDED-BY-3D-FACIAL-PRIORS-Hu-Ren/2a4ff4dc61deace4b71b19831c53eec46c15ee60'],"['https://www.semanticscholar.org/author/Xiaobin-Hu/1821770', 'https://www.semanticscholar.org/author/Xiaoming-Li/1502873074', 'https://www.semanticscholar.org/author/Wei-Liu/46641911', 'https://www.semanticscholar.org/author/Xiaochun-Cao/1719250', 'https://www.semanticscholar.org/author/Bjoern-H.-Menze/1447076190', 'https://www.semanticscholar.org/author/Zechao-Li/3233021', 'https://www.semanticscholar.org/author/Wenqi-Ren/144850642', 'https://www.semanticscholar.org/author/John-LaMaster/1453745476']"
2020,Correctness Verification of Neural Network,6/3/19,['https://www.semanticscholar.org/paper/Correctness-Verification-of-Neural-Networks-Yang-Rinard/dd9d4111e218628954047be0f315fa61be108806'],"['https://www.semanticscholar.org/author/Martin-C.-Rinard/1720971', 'https://www.semanticscholar.org/author/Yichen-Yang/79327132']"
2020,Diversely Stale Parameters for Efficient Training of Deep Convolutional Networks,9/25/19,['https://www.semanticscholar.org/paper/Diversely-Stale-Parameters-for-Efficient-Training-Xu-Huo/ad9d461583ef7348134c6a795fb8667760e1d582'],"['https://www.semanticscholar.org/author/Zhouyuan-Huo/3382735', 'https://www.semanticscholar.org/author/An-Xu/2376621', 'https://www.semanticscholar.org/author/Heng-Huang/46676192']"
2020,WHAT DATA IS USEFUL FOR MY DATA: TRANSFER LEARNING WITH A MIXTURE OF SELF-SUPERVISED EXPERTS,9/25/19,['https://www.semanticscholar.org/paper/WHAT-DATA-IS-USEFUL-FOR-MY-DATA%3A-TRANSFER-LEARNING-Yan-Acuna/47d7676f3185993ffee96fc2e7f9da8b8771a4ae'],"['https://www.semanticscholar.org/author/Sanja-Fidler/37895334', 'https://www.semanticscholar.org/author/Xi-Yan/1441353365', 'https://www.semanticscholar.org/author/David-Acuna/145360004']"
2020,Classification Logit Two-sample Testing by Neural Networks,9/25/19,['https://www.semanticscholar.org/paper/Classification-Logit-Two-sample-Testing-by-Neural-Cheng-Cloninger/93f1d02901e1c3ed94132f0f9d527206956fcf23'],"['https://www.semanticscholar.org/author/Xiuyuan-Cheng/1823644', 'https://www.semanticscholar.org/author/Alexander-Cloninger/2827359']"
2020,Frontal low-rank random tensors for high-order feature representation,9/25/19,['https://www.semanticscholar.org/paper/Frontal-low-rank-random-tensors-for-high-order-Zhang-Muandet/eb9bd2555721081e129333cddbdd2c86422f8049'],"['https://www.semanticscholar.org/author/Heiko-Neumann/143627576', 'https://www.semanticscholar.org/author/Krikamol-Muandet/2276351', 'https://www.semanticscholar.org/author/Yan-Zhang/39831806', 'https://www.semanticscholar.org/author/Siyu-Tang/39578749', 'https://www.semanticscholar.org/author/Qianli-Ma/144598359']"
2020,CWAE-IRL: Formulating a supervised approach to Inverse Reinforcement Learning problem,10/2/19,['https://www.semanticscholar.org/paper/CWAE-IRL%3A-Formulating-a-supervised-approach-to-Kusari/9184b62927b82fd045067ce21c458f957dc10dce'],['https://www.semanticscholar.org/author/Arpan-Kusari/48110162']
2020,"Study of a Simple, Expressive and Consistent Graph Feature Representation",9/25/19,['https://www.semanticscholar.org/paper/Study-of-a-Simple%2C-Expressive-and-Consistent-Graph-Edouard/32f34ef989d0fb2c101df35dbd650ca43ae58f1c'],['https://www.semanticscholar.org/author/Pineau-Edouard/1660939903']
2020,Input Alignment along Chaotic directions increases Stability in Recurrent Neural Networks,12/26/17,['https://www.semanticscholar.org/paper/Chaos-guided-Input-Structuring-for-Improved-in-Panda-Roy/cdc0227a49b5624f5b403b8cd43cbb168ddf1da1'],"['https://www.semanticscholar.org/author/Kaushik-Roy/143884690', 'https://www.semanticscholar.org/author/Priyadarshini-Panda/9352814']"
2020,All Neural Networks are Created Equal,9/25/19,['https://www.semanticscholar.org/paper/All-Neural-Networks-are-Created-Equal-Hacohen-Choshen/d3fb841cc558a7e34b5acd318a9357fd41f6310f'],"['https://www.semanticscholar.org/author/Guy-Hacohen/94064232', 'https://www.semanticscholar.org/author/Daphna-Weinshall/1789171', 'https://www.semanticscholar.org/author/Leshem-Choshen/41019330']"
2020,Hyperbolic Image Embeddings,4/3/19,"['https://www.semanticscholar.org/paper/Hyperbolic-Image-Embeddings-Khrulkov-Mirvakhabova/cc1cc334897af613e9103de9afe23e1882e0c153', 'https://www.semanticscholar.org/paper/C-V-%5D-3-A-pr-2-01-9-Hyperbolic-Image-Embeddings-Khrulkov-Mirvakhabova/2b473f109e23a4edb45c13ba9b78316afaca4f45']","['https://www.semanticscholar.org/author/Valentin-Khrulkov/10662951', 'https://www.semanticscholar.org/author/Leyla-Mirvakhabova/66660622', 'https://www.semanticscholar.org/author/Evgeniya-Ustinova/145754674', 'https://www.semanticscholar.org/author/Ivan-V.-Oseledets/1738205', 'https://www.semanticscholar.org/author/Victor-S.-Lempitsky/1740145']"
2020,Instant Quantization of Neural Networks using Monte Carlo Methods,5/29/19,['https://www.semanticscholar.org/paper/Instant-Quantization-of-Neural-Networks-using-Monte-Mordido-Keirsbilck/c03b5d4d6b198d70fec881e917cb1abae7082643'],"['https://www.semanticscholar.org/author/Gonccalo-Mordido/123747810', 'https://www.semanticscholar.org/author/Alexander-Keller/145661463', 'https://www.semanticscholar.org/author/Matthijs-Van-Keirsbilck/40897085']"
2020,Gating Revisited: Deep Multi-layer RNNs That Can Be Trained,9/25/19,['https://www.semanticscholar.org/paper/Gating-Revisited%3A-Deep-Multi-layer-RNNs-That-Can-Be-Turkoglu-D%E2%80%99Aronco/2417c2ab87e85eb8a8fdac0edfd70362e7594690'],"['https://www.semanticscholar.org/author/Mehmet-Ozgur-Turkoglu/26978093', 'https://www.semanticscholar.org/author/Konrad-Schindler/144810819', 'https://www.semanticscholar.org/author/Stefano-D%E2%80%99Aronco/1404069168', 'https://www.semanticscholar.org/author/Jan-Dirk-Wegner/1753678']"
2020,ILS-SUMM: Iterated Local Search for Unsupervised Video Summarization,9/25/19,['https://www.semanticscholar.org/paper/ILS-SUMM%3A-Iterated-Local-Search-for-Unsupervised-Shemer-Rotman/6100248d6986e584e3a38b8a15883def93dc7d67'],"['https://www.semanticscholar.org/author/Nahum-Shimkin/1742179', 'https://www.semanticscholar.org/author/Yair-Shemer/1452686303', 'https://www.semanticscholar.org/author/Daniel-Rotman/143679933']"
2020,Quadratic GCN for graph classification,9/25/19,['https://www.semanticscholar.org/paper/Quadratic-GCN-for-graph-classification-Nagar-Louzoun/f563ccd3629a318b5018c0fe24609b09be95b2c4'],"['https://www.semanticscholar.org/author/Yoram-Louzoun/2446921', 'https://www.semanticscholar.org/author/Omer-Nagar/1572109219']"
2020,Topological based classification using graph convolutional networks,9/25/19,['https://www.semanticscholar.org/paper/Topological-based-classification-using-graph-Abel-Benami/e85ad9586b39ee35148d493a47e258165133d988'],"['https://www.semanticscholar.org/author/Yoram-Louzoun/2446921', 'https://www.semanticscholar.org/author/Idan-Benami/80231262', 'https://www.semanticscholar.org/author/Roy-Abel/34721923']"
2020,Quantifying Layerwise Information Discarding of Neural Networks and Beyond,9/25/19,['https://www.semanticscholar.org/paper/Quantifying-Layerwise-Information-Discarding-of-and-Ma-Zhang/ede1f728e5c4f9d35ecede78776b102cb06776d5'],"['https://www.semanticscholar.org/author/Quanshi-Zhang/22063226', 'https://www.semanticscholar.org/author/Fan-Zhou/1400684187', 'https://www.semanticscholar.org/author/Haotian-Ma/11314683', 'https://www.semanticscholar.org/author/Yinqing-Zhang/13584523']"
2020,Minimizing Change in Classifier Likelihood to Mitigate Catastrophic Forgetting,9/25/19,['https://www.semanticscholar.org/paper/Minimizing-Change-in-Classifier-Likelihood-to-Gaurav-Vernekar/d36631e21fa46d1e758797b330eaac3021fa411f'],"['https://www.semanticscholar.org/author/Krzysztof-Czarnecki/1726889', 'https://www.semanticscholar.org/author/Sean-Sedwards/1824281', 'https://www.semanticscholar.org/author/Jaeyoung-Lee/49685502', 'https://www.semanticscholar.org/author/Sachin-Vernekar/51994062', 'https://www.semanticscholar.org/author/Vahdat-Abdelzad/1861188', 'https://www.semanticscholar.org/author/Ashish-Gaurav/9183513']"
