year,title,first_appearance_date,papers,authors
2020,"Kaleidoscope: An Efficient, Learnable Representation For All Structured Linear Maps",4/30/2020,"['https://www.semanticscholar.org/paper/Kaleidoscope%3A-An-Efficient%2C-Learnable-For-All-Maps-Dao-Sohoni/a68c3412e60560290400d2707596f82a914b7c00', 'https://www.semanticscholar.org/paper/SENTATION-FOR-ALL-STRUCTURED-LINEAR-MAPS-Dao-Sohoni/11d1b258c96ecbdc4bbc081404de2e4cee6f7189']","['https://www.semanticscholar.org/author/Amit-Blonder/1581517872', 'https://www.semanticscholar.org/author/Matthew-Eichhorn/41022841', 'https://www.semanticscholar.org/author/Albert-Gu/39499001', 'https://www.semanticscholar.org/author/Nimit-Sohoni/35445568', 'https://www.semanticscholar.org/author/Tri-Dao/24593911', 'https://www.semanticscholar.org/author/Christopher-R%C3%A9/1803218', 'https://www.semanticscholar.org/author/Megan-Leszczynski/37866790', 'https://www.semanticscholar.org/author/Atri-Rudra/1755572']"
2020,Playing the lottery with rewards and multiple languages: lottery tickets in RL and NLP,6/6/2019,['https://www.semanticscholar.org/paper/Playing-the-lottery-with-rewards-and-multiple-in-RL-Yu-Edunov/387e0b95d56e9ecec60a1037ddf7cc57b2851835'],"['https://www.semanticscholar.org/author/Ari-S.-Morcos/4690624', 'https://www.semanticscholar.org/author/Sergey-Edunov/2068070', 'https://www.semanticscholar.org/author/Haonan-Yu/2910174', 'https://www.semanticscholar.org/author/Yuandong-Tian/39402399']"
2020,Learning the Arrow of Time for Problems in Reinforcement Learning,4/30/2020,['https://www.semanticscholar.org/paper/Learning-the-Arrow-of-Time-for-Problems-in-Learning-Rahaman-Wolf/4cf5067a8d4393b911873c580152d78a8b9c8be3'],"['https://www.semanticscholar.org/author/Yoshua-Bengio/1751762', 'https://www.semanticscholar.org/author/Steffen-Wolf/153201456', 'https://www.semanticscholar.org/author/Roman-Remme/150282484', 'https://www.semanticscholar.org/author/Nasim-Rahaman/40050919', 'https://www.semanticscholar.org/author/Anirudh-Goyal/1996705']"
2020,DD-PPO: Learning Near-Perfect PointGoal Navigators from 2.5 Billion Frames,11/1/2019,"['https://www.semanticscholar.org/paper/DD-PPO%3A-Learning-Near-Perfect-PointGoal-Navigators-Wijmans-Kadian/388e4a2a93dfa88dc2fe32557aa150fd72fbece8', 'https://www.semanticscholar.org/paper/Decentralized-Distributed-PPO%3A-Solving-PointGoal-Wijmans-Kadian/ec45ad65952b423f6cdf684cde99bb5570f40c7f', 'https://www.semanticscholar.org/paper/Decentralized-Distributed-PPO%3A-Mastering-PointGoal-Wijmans-Kadian/cd422c345afad4c4f938f034c89e7f008b5f5dfa']","['https://www.semanticscholar.org/author/Stefan-Lee/121944615', 'https://www.semanticscholar.org/author/Abhishek-Kadian/89942851', 'https://www.semanticscholar.org/author/D.-Parikh/144179578', 'https://www.semanticscholar.org/author/Dhruv-Batra/1746610', 'https://www.semanticscholar.org/author/Ari-S.-Morcos/4690624', 'https://www.semanticscholar.org/author/Manolis-Savva/2295141', 'https://www.semanticscholar.org/author/Irfan-Essa/21472040', 'https://www.semanticscholar.org/author/Erik-Wijmans/8405939']"
2020,Information Geometry of Orthogonal Initializations and Training,10/9/2018,['https://www.semanticscholar.org/paper/Information-Geometry-of-Orthogonal-Initializations-Sokol-Park/84493a1ab6b415d0ecfdd1239b44cfd2f3883561'],"['https://www.semanticscholar.org/author/Il-Park/143621055', 'https://www.semanticscholar.org/author/Piotr-A.-Sokol/51913530']"
2020,Strategies for Pre-training Graph Neural Networks,5/29/2019,['https://www.semanticscholar.org/paper/Strategies-for-Pre-training-Graph-Neural-Networks-Hu-Liu/8675131380ffd0582e79aaa90e13ab76077c6c41'],"['https://www.semanticscholar.org/author/Percy-Liang/153616412', 'https://www.semanticscholar.org/author/Jure-Leskovec/1702139', 'https://www.semanticscholar.org/author/Vijay-S.-Pande/1806271', 'https://www.semanticscholar.org/author/Marinka-Zitnik/2095762', 'https://www.semanticscholar.org/author/Joseph-Anthony-C.-Gomes/1838225', 'https://www.semanticscholar.org/author/Weihua-Hu/48594758', 'https://www.semanticscholar.org/author/Bowen-Liu/1456057777']"
2020,Cross-Domain Few-Shot Classification via Learned Feature-Wise Transformation,1/23/2020,['https://www.semanticscholar.org/paper/Cross-Domain-Few-Shot-Classification-via-Learned-Tseng-Lee/4f1526675de0f50582eda9b65023a58e98bbdc77'],"['https://www.semanticscholar.org/author/Hsin-Ying-Lee/49923155', 'https://www.semanticscholar.org/author/Jia-Bin-Huang/3068086', 'https://www.semanticscholar.org/author/Hung-Yu-Tseng/143963461', 'https://www.semanticscholar.org/author/Ming-Hsuan-Yang/37144787']"
2020,How much Position Information Do Convolutional Neural Networks Encode?,1/22/2020,['https://www.semanticscholar.org/paper/How-Much-Position-Information-Do-Convolutional-Islam-Jia/d14e56568dc5f57ccdae899d84f91e34ad847670'],"['https://www.semanticscholar.org/author/Sen-Jia/1805367', 'https://www.semanticscholar.org/author/Neil-D.-B.-Bruce/2866780', 'https://www.semanticscholar.org/author/Md.-Amirul-Islam/3240989']"
2020,Generalization through Memorization: Nearest Neighbor Language Models,11/1/2019,['https://www.semanticscholar.org/paper/Generalization-through-Memorization%3A-Nearest-Models-Khandelwal-Levy/304600a59a87bbe158cfdecd38c82dd185a66b19'],"['https://www.semanticscholar.org/author/Dan-Jurafsky/1746807', 'https://www.semanticscholar.org/author/Urvashi-Khandelwal/3030219', 'https://www.semanticscholar.org/author/Luke-Zettlemoyer/1982950', 'https://www.semanticscholar.org/author/Omer-Levy/39455775', 'https://www.semanticscholar.org/author/Mike-Lewis/152153375']"
2020,On the Relationship between Self-Attention and Convolutional Layers,11/8/2019,['https://www.semanticscholar.org/paper/On-the-Relationship-between-Self-Attention-and-Cordonnier-Loukas/9e29a456178eb4ca46f9a7481f6e0fa1cc25152c'],"['https://www.semanticscholar.org/author/Martin-Jaggi/2456863', 'https://www.semanticscholar.org/author/Jean-Baptiste-Cordonnier/51440515', 'https://www.semanticscholar.org/author/Andreas-Loukas/1966031']"
2020,On Bonus Based Exploration Methods In The Arcade Learning Environment,4/30/2020,['https://www.semanticscholar.org/paper/On-Bonus-Based-Exploration-Methods-In-The-Arcade-Taiga-Fedus/cf76a4b70f96ebd7971b89e373a0bfc6b4e47875'],"['https://www.semanticscholar.org/author/Aaron-C.-Courville/1760871', 'https://www.semanticscholar.org/author/Adrien-Ali-Taiga/1583061741', 'https://www.semanticscholar.org/author/Marlos-C.-Machado/40066857', 'https://www.semanticscholar.org/author/Marc-G.-Bellemare/1792298', 'https://www.semanticscholar.org/author/William-Fedus/26958176']"
2020,The Curious Case of Neural Text Degeneration,4/22/2019,['https://www.semanticscholar.org/paper/The-Curious-Case-of-Neural-Text-Degeneration-Holtzman-Buys/cf4aa38ae31b43fd07abe13b4ffdb265babb7be1'],"['https://www.semanticscholar.org/author/Maxwell-Forbes/39191185', 'https://www.semanticscholar.org/author/Jan-Buys/144685020', 'https://www.semanticscholar.org/author/Ari-Holtzman/14487640', 'https://www.semanticscholar.org/author/Yejin-Choi/1699545']"
2020,A Mutual Information Maximization Perspective of Language Representation Learning,10/18/2019,"[""https://www.semanticscholar.org/paper/A-Mutual-Information-Maximization-Perspective-of-Kong-d'Autume/b04889922aae7f799affb2ae6508bc5f5c989567"", ""https://www.semanticscholar.org/paper/A-MUTUAL-INFORMATION-MAXIMIZATION-PERSPEC-Kong-d'Autume/b85d339e49399966d629973c889e8edfca56517c""]","['https://www.semanticscholar.org/author/Wang-Ling/1379953311', 'https://www.semanticscholar.org/author/Lei-Yu/49296869', 'https://www.semanticscholar.org/author/Lingpeng-Kong/47648549', 'https://www.semanticscholar.org/author/Dani-Yogatama/1755465', 'https://www.semanticscholar.org/author/Zihang-Dai/3422912', ""https://www.semanticscholar.org/author/Cyprien-de-Masson-d'Autume/1413221272""]"
2020,Measuring Compositional Generalization: A Comprehensive Method on Realistic Data,12/20/2019,['https://www.semanticscholar.org/paper/Measuring-Compositional-Generalization%3A-A-Method-on-Keysers-Sch%C3%A4rli/5cdab78acc4f3aab429a0dd41c3ec7e605d42e7b'],"['https://www.semanticscholar.org/author/Nathan-Scales/50532255', 'https://www.semanticscholar.org/author/Tibor-Tihon/1470473803', 'https://www.semanticscholar.org/author/Marc-van-Zee/2807540', 'https://www.semanticscholar.org/author/Olivier-Bousquet/49513540', 'https://www.semanticscholar.org/author/Daniel-Keysers/51027911', 'https://www.semanticscholar.org/author/Nikola-Momchev/1470531643', 'https://www.semanticscholar.org/author/Danila-Sinopalnikov/1470524352', 'https://www.semanticscholar.org/author/Dmitry-Tsarkov/3045792', 'https://www.semanticscholar.org/author/Xiao-Wang/144129720', 'https://www.semanticscholar.org/author/Daniel-Furrer/2362932', 'https://www.semanticscholar.org/author/Sergii-Kashubin/1471005695', 'https://www.semanticscholar.org/author/Hylke-Buisman/2836674', 'https://www.semanticscholar.org/author/Lukasz-Stafiniak/3140227', 'https://www.semanticscholar.org/author/Nathanael-Sch%C3%A4rli/1474228495']"
2020,GLAD: Learning Sparse Graph Recovery,6/1/2019,['https://www.semanticscholar.org/paper/GLAD%3A-Learning-Sparse-Graph-Recovery-Shrivastava-Chen/33ba823f005017cc921c13e4f6059b67e1def976'],"['https://www.semanticscholar.org/author/Guanghui-Lan/2070945', 'https://www.semanticscholar.org/author/Binghong-Chen/2976012', 'https://www.semanticscholar.org/author/Le-Song/1779453', 'https://www.semanticscholar.org/author/Xinshi-Chen/66273798', 'https://www.semanticscholar.org/author/Harsh-Shrivastava/39861388', 'https://www.semanticscholar.org/author/Srinvas-Aluru/134693327']"
2020,Query-efficient Meta Attack to Deep Neural Networks,6/6/2019,['https://www.semanticscholar.org/paper/Query-efficient-Meta-Attack-to-Deep-Neural-Networks-Du-Zhang/11154f0b587691dfee5bd1484f0be539a853e6f1'],"['https://www.semanticscholar.org/author/Hu-Zhang/49724493', 'https://www.semanticscholar.org/author/Joey-Tianyi-Zhou/10638646', 'https://www.semanticscholar.org/author/Jiawei-Du/50748225', 'https://www.semanticscholar.org/author/Jiashi-Feng/33221685', 'https://www.semanticscholar.org/author/Yi-Yang/143699996']"
2020,Bounds on Over-Parameterization for Guaranteed Existence of Descent Paths in Shallow ReLU Networks,4/30/2020,['https://www.semanticscholar.org/paper/Bounds-on-Over-Parameterization-for-Guaranteed-of-Sharifnassab-Salehkaleybar/868dcec83ced27639c2d5d7ba44c9b92d80bb2ce'],"['https://www.semanticscholar.org/author/Sayyed-Jamaloddin-Golestani/1752468', 'https://www.semanticscholar.org/author/Saber-Salehkaleybar/2452436', 'https://www.semanticscholar.org/author/Arsalan-Sharifnassab/11044176']"
2020,"A critical analysis of self-supervision, or what we can learn from a single image",4/30/2019,['https://www.semanticscholar.org/paper/A-critical-analysis-of-self-supervision%2C-or-what-we-Asano-Rupprecht/7bf4168f696923ea5566d3a1ced37772897e24bd'],"['https://www.semanticscholar.org/author/C.-Rupprecht/49359942', 'https://www.semanticscholar.org/author/Andrea-Vedaldi/1687524', 'https://www.semanticscholar.org/author/Yuki-M.-Asano/47792365']"
2020,Geometric Insights into the Convergence of Nonlinear TD Learning,5/29/2019,['https://www.semanticscholar.org/paper/Geometric-Insights-into-the-Convergence-of-TD-Brandfonbrener-Bruna/bf51fc15acebbd23a7ac995b5bad53979c34f4cf'],"['https://www.semanticscholar.org/author/David-Brandfonbrener/35402876', 'https://www.semanticscholar.org/author/Joan-Bruna/143627859']"
2020,Geometric Analysis of Nonconvex Optimization Landscapes for Overcomplete Learning,4/30/2020,['https://www.semanticscholar.org/paper/Geometric-Analysis-of-Nonconvex-Optimization-for-Qu-Zhai/9f5526fe4553d61a6e093f8d32d0cc4e54c1abfe'],"['https://www.semanticscholar.org/author/Yuexiang-Zhai/119692515', 'https://www.semanticscholar.org/author/Yuqian-Zhang/2580421', 'https://www.semanticscholar.org/author/Qing-Qu/1689634', 'https://www.semanticscholar.org/author/Zhihui-Zhu/145687539', 'https://www.semanticscholar.org/author/Xiao-Li/102827777']"
2020,Network Deconvolution,5/28/2019,['https://www.semanticscholar.org/paper/Network-Deconvolution-Ye-Evanusa/ef2e3eaab519ae5fb70b97fed97b4ded4499f9b6'],"['https://www.semanticscholar.org/author/Chengxi-Ye/3300969', 'https://www.semanticscholar.org/author/Matthew-Evanusa/2699615', 'https://www.semanticscholar.org/author/Hua-He/144533684', 'https://www.semanticscholar.org/author/Anton-Mitrokhin/144559298', 'https://www.semanticscholar.org/author/Tom-Goldstein/1962083', 'https://www.semanticscholar.org/author/James-A.-Yorke/49873125', 'https://www.semanticscholar.org/author/Cornelia-Ferm%C3%BCller/1759899', 'https://www.semanticscholar.org/author/Yiannis-Aloimonos/1697493']"
2020,Pure and Spurious Critical Points: a Geometric Study of Linear Networks,10/3/2019,['https://www.semanticscholar.org/paper/Pure-and-Spurious-Critical-Points%3A-a-Geometric-of-Trager-Kohn/b9afb9db887c59d80923a851a7b576b960678cb7'],"['https://www.semanticscholar.org/author/Matthew-Trager/3385843', 'https://www.semanticscholar.org/author/Kathl%C3%A9n-Kohn/34736442', 'https://www.semanticscholar.org/author/Joan-Bruna/143627859']"
2020,PC-DARTS: Partial Channel Connections for Memory-Efficient Architecture Search,7/12/2019,"['https://www.semanticscholar.org/paper/PC-DARTS%3A-Partial-Channel-Connections-for-Search-Xu-Xie/3f5b8afed85effefbd510a1a13033d0e0956e913', 'https://www.semanticscholar.org/paper/PC-DARTS%3A-Partial-Channel-Connections-for-Search-Xu-Xie/cd7e053ccd55bb4bfedbf4702632075c1af16650', 'https://www.semanticscholar.org/paper/MEMORY-EFFICIENT-ARCHITECTURE-SEARCH-Xu-Xie/557ac80dd79009603aaf5d457966f42e1d93bc22']","['https://www.semanticscholar.org/author/Lingxi-Xie/3041937', 'https://www.semanticscholar.org/author/Qi-Tian/144876834', 'https://www.semanticscholar.org/author/Xin-Chen/46772171', 'https://www.semanticscholar.org/author/Hongkai-Xiong/144045763', 'https://www.semanticscholar.org/author/Xiaopeng-Zhang/21458018', 'https://www.semanticscholar.org/author/Yuhui-Xu/48615640', 'https://www.semanticscholar.org/author/Guo-Jun-Qi/49502400']"
2020,Towards a Deep Network Architecture for Structured Smoothness,4/30/2020,['https://www.semanticscholar.org/paper/Towards-a-Deep-Network-Architecture-for-Structured-Habeeb-Koyejo/aed43e2dc7d50e236e04c4d77590661cc4ca8978'],"['https://www.semanticscholar.org/author/Haroun-Habeeb/30279076', 'https://www.semanticscholar.org/author/Oluwasanmi-Koyejo/143812875']"
2020,RNNs Incrementally Evolving on an Equilibrium Manifold: A Panacea for Vanishing and Exploding Gradients?,9/25/2019,['https://www.semanticscholar.org/paper/RNNs-Incrementally-Evolving-on-an-Equilibrium-A-for-Kag-Zhang/45571d2bb0838b8a9f8af95541fd5ee5f66467c5'],"['https://www.semanticscholar.org/author/Ziming-Zhang/7969330', 'https://www.semanticscholar.org/author/Anil-Kag/35544303', 'https://www.semanticscholar.org/author/Venkatesh-Saligrama/1699322']"
2020,"Deep Imitative Models for Flexible Inference, Planning, and Control",10/15/2018,['https://www.semanticscholar.org/paper/Deep-Imitative-Models-for-Flexible-Inference%2C-and-Rhinehart-McAllister/9b114351bf97a66ab8cfef4c3b04a0f70503295e'],"['https://www.semanticscholar.org/author/Nicholas-Rhinehart/1974383', 'https://www.semanticscholar.org/author/Rowan-McAllister/49686609', 'https://www.semanticscholar.org/author/Sergey-Levine/1736651']"
2020,The Implicit Bias of Depth: How Incremental Learning Drives Generalization,9/26/2019,['https://www.semanticscholar.org/paper/The-Implicit-Bias-of-Depth%3A-How-Incremental-Drives-Gissin-Shalev-Shwartz/f4f1587e72eb08b9f6a3d0dc6065b6e7d9dfb734'],"['https://www.semanticscholar.org/author/Shai-Shalev-Shwartz/1389955537', 'https://www.semanticscholar.org/author/Daniel-Gissin/89195255', 'https://www.semanticscholar.org/author/Amit-Daniely/2898312']"
2020,BackPACK: Packing more into Backprop,12/23/2019,['https://www.semanticscholar.org/paper/BackPACK%3A-Packing-more-into-backprop-Dangel-Kunstner/907b89a5da36a4ebde729856aa9d2edd69c5bf8b'],"['https://www.semanticscholar.org/author/Felix-Dangel/68973039', 'https://www.semanticscholar.org/author/Philipp-Hennig/2517795', 'https://www.semanticscholar.org/author/Frederik-Kunstner/51894707']"
2020,Economy Statistical Recurrent Units For Inferring Nonlinear Granger Causality,11/22/2019,['https://www.semanticscholar.org/paper/Economy-Statistical-Recurrent-Units-For-Inferring-Khanna-Tan/3abb62c90d3a8752b23a1d8dc6fe856fbf12a601'],"['https://www.semanticscholar.org/author/Saurabh-Khanna/145972052', 'https://www.semanticscholar.org/author/Vincent-Yan-Fu-Tan/1717080']"
2020,Detecting Extrapolation with Local Ensembles,10/21/2019,['https://www.semanticscholar.org/paper/Detecting-Extrapolation-with-Local-Ensembles-Madras-Atwood/2c51b2e65a17791c12f3c9f63307d5b39a357213'],"['https://www.semanticscholar.org/author/David-Madras/40373515', ""https://www.semanticscholar.org/author/Alex-D'Amour/1410293808"", 'https://www.semanticscholar.org/author/James-Atwood/144585309']"
2020,Few-shot Text Classification with Distributional Signatures,8/16/2019,['https://www.semanticscholar.org/paper/Few-shot-Text-Classification-with-Distributional-Bao-Wu/2579c9c2f74a01f382082fc2b1fbc04ba4834718'],"['https://www.semanticscholar.org/author/Yujia-Bao/26565554', 'https://www.semanticscholar.org/author/Menghua-Wu/2359389', 'https://www.semanticscholar.org/author/Shiyu-Chang/3307026', 'https://www.semanticscholar.org/author/Regina-Barzilay/1741283']"
2020,Scaling Autoregressive Video Models,6/6/2019,['https://www.semanticscholar.org/paper/Scaling-Autoregressive-Video-Models-Weissenborn-T%C3%A4ckstr%C3%B6m/e763fdc9ae56826ff799163ea035b29bffd8ea6f'],"['https://www.semanticscholar.org/author/Dirk-Weissenborn/3319373', 'https://www.semanticscholar.org/author/Jakob-Uszkoreit/39328010', 'https://www.semanticscholar.org/author/Oscar-T%C3%A4ckstr%C3%B6m/2556289']"
